Frame,Captura,Procesamiento,Tracking,Escritura,Cantidad Objetos,Tiempo Total(ms),Tiempo por Objeto tracking(ms),FPS,Preprocess,Inference,Postprocess,
865,"0,006008","0,064507","0,061152","0,018666",52,"150,333373","1,176009",0,"5,113602","26,073456","16,270876",
866,"0,007641","0,056743","0,061469","0,016528",49,"142,382359","1,254479",0,"3,322363","23,927927","14,366627",
867,"0,007739","0,060562","0,059566","0,016259",51,"144,125808","1,167952",0,"4,815102","23,905039","17,805576",
868,"0,005538","0,060985","0,061979","0,016866",52,"145,367833","1,191902",0,"5,303383","24,034739","15,062094",
869,"0,006684","0,059658","0,055631","0,017587",53,"139,560409","1,049638",0,"7,442713","24,142742","12,453318",
870,"0,005674","0,057646","0,060011","0,016965",54,"140,296945","1,111323",0,"4,001141","24,711609","15,252113",
871,"0,006687","0,057242","0,052534","0,019349",52,"135,811997","1,010268",0,"3,438473","24,796724","12,425184",
872,"0,006385","0,053193","0,054256","0,016577",53,"130,410187","1,023691",0,"3,015041","24,193525","11,463404",
873,"0,008023","0,057488","0,057767","0,015198",53,"138,475796","1,089937",0,"3,584385","23,006439","15,673399",
874,"0,006788","0,059001","0,062196","0,016809",54,"144,794663","1,151781",0,"6,694078","23,932219","15,472889",
875,"0,00753","0,05449","0,053889","0,01778",55,"133,688408","0,979794",0,"2,915144","24,680853","12,41827",
876,"0,006119","0,059147","0,056257","0,018831",54,"140,35464","1,0418",0,"3,181458","23,413897","16,198874",
877,"0,00554","0,054445","0,051055","0,0159",54,"126,939735","0,945457",0,"4,202366","23,551464","12,131453",
878,"0,007368","0,054953","0,057172","0,015648",53,"135,141314","1,07871",0,"5,568743","23,498297","15,544653",
879,"0,007357","0,057391","0,054097","0,016724",52,"135,568593","1,040318",0,"3,068924","23,851395","14,745235",
880,"0,00715","0,057592","0,058768","0,016768",52,"140,278797","1,130159",0,"3,34692","24,822474","16,184092",
881,"0,007938","0,057655","0,060677","0,01644",52,"142,709979","1,166866",0,"4,270792","23,897409","15,428066",
882,"0,006329","0,059564","0,056797","0,01636",51,"139,049445","1,113669",0,"6,09231","24,049044","15,075207",
883,"0,005539","0,056955","0,060397","0,015723",52,"138,614551","1,161487",0,"3,193617","24,405479","14,908552",
884,"0,006032","0,058013","0,056397","0,016687",55,"137,129541","1,025407",0,"6,798267","23,740053","10,673761",
885,"0,005515","0,055489","0,058545","0,01688",51,"136,429165","1,147942",0,"5,20277","23,051023","15,125036",
886,"0,008586","0,058735","0,058271","0,015775",52,"141,366673","1,120594",0,"8,649111","24,619818","10,998249",
887,"0,00621","0,05455","0,053898","0,018437",54,"133,095297","0,998119",0,"5,766392","23,458958","11,386871",
888,"0,00558","0,057388","0,057173","0,020372",54,"140,514036","1,058761",0,"5,363703","23,878336","12,432098",
889,"0,005697","0,056509","0,053428","0,015722",54,"131,356039","0,989401",0,"4,027128","26,971817","10,304689",
890,"0,005734","0,057221","0,058462","0,017078",55,"138,495121","1,062948",0,"2,017021","23,6938","16,36982",
891,"0,007539","0,058495","0,058547","0,01573",55,"140,312238","1,0645",0,"5,2917","24,405718","15,335321",
892,"0,0059","0,055384","0,054938","0,017023",56,"133,244101","0,981028",0,"3,452301","22,93992","14,119625",
893,"0,005608","0,058052","0,056621","0,015448",55,"135,728855","1,029468",0,"6,531715","24,197817","11,779547",
894,"0,006973","0,052722","0,057579","0,015789",56,"133,063644","1,028202",0,"2,728701","24,249077","11,490107",
895,"0,00737","0,061194","0,056717","0,016271",57,"141,552146","0,995031",0,"8,135796","23,723364","16,346216",
896,"0,007858","0,055391","0,054036","0,02241",59,"139,695156","0,915866",0,"2,959251","23,98181","15,861988",
897,"0,007397","0,052521","0,055334","0,017459",58,"132,709967","0,954026",0,"2,895117","22,926331","11,804342",
898,"0,00574","0,057597","0,057674","0,015408",58,"136,418793","0,994379",0,"3,30019","24,855614","16,587973",
899,"0,008433","0,059121","0,061366","0,018728",57,"147,647674","1,076599",0,"3,135204","24,068594","16,686201",
900,"0,006148","0,059665","0,058042","0,019015",57,"142,870557","1,018284",0,"4,464865","25,525808","15,599251",
901,"0,005548","0,05591","0,054112","0,016893",57,"132,46183","0,949325",0,"3,281355","23,731709","13,144493",
902,"0,00607","0,056325","0,061118","0,015803",57,"139,316329","1,072241",0,"3,865719","22,875547","15,4562",
903,"0,006916","0,060026","0,057511","0,02448",57,"148,93303","1,00897",0,"4,093885","24,96624","17,104626",
904,"0,007288","0,055944","0,061682","0,021416",60,"146,329744","1,028026",0,"2,794504","24,331093","12,708902",
905,"0,005672","0,06163","0,055483","0,016608",58,"139,392331","0,956601",0,"3,988028","23,292542","18,309832",
906,"0,006001","0,057125","0,055639","0,016933",59,"135,697841","0,943033",0,"3,014088","24,210691","16,696215",
907,"0,00724","0,055229","0,056405","0,019538",58,"138,411914","0,972492",0,"3,846169","23,578405","11,577368",
908,"0,006814","0,056327","0,054416","0,016282",59,"133,839091","0,922309",0,"3,864527","24,936199","14,735222",
909,"0,005614","0,057792","0,061548","0,022251",57,"147,204812","1,07979",0,"2,957344","23,07725","17,262936",
910,"0,006819","0,059903","0,058623","0,020675",58,"146,020868","1,010739",0,"5,352736","23,758173","15,098333",
911,"0,006411","0,058267","0,057561","0,016739",58,"138,977819","0,992423",0,"2,956629","24,489164","16,623735",
912,"0,005797","0,057446","0,05579","0,016291",56,"135,32461","0,996252",0,"3,369093","23,703098","16,874313",
913,"0,006497","0,054573","0,055538","0,019742",58,"136,349827","0,957559",0,"3,205061","24,583578","11,554241",
914,"0,006796","0,053661","0,054563","0,016363",59,"131,382783","0,924799",0,"3,352642","22,953033","12,549639",
915,"0,007259","0,060541","0,065945","0,017794",60,"151,539415","1,099082",0,"1,992464","24,00589","17,950535",
916,"0,009798","0,064075","0,062637","0,016319",59,"152,829792","1,061645",0,"4,63891","24,690866","16,869545",
917,"0,009414","0,060704","0,059176","0,016851",60,"146,144515","0,986275",0,"8,354902","23,630142","14,663696",
918,"0,008617","0,058136","0,061508","0,016741",59,"145,002464","1,042504",0,"2,799988","23,66066","18,063307",
919,"0,005446","0,062232","0,060459","0,016863",62,"145,000446","0,975148",0,"3,335476","25,378704","17,113209",
920,"0,005804","0,060109","0,059755","0,019719",62,"145,387501","0,963789",0,"5,995512","23,937941","12,859106",
921,"0,008968","0,055346","0,056566","0,016768",64,"137,648781","0,883847",0,"3,495932","24,875402","12,172222",
922,"0,005579","0,06047","0,056862","0,018365",64,"141,276133","0,888469",0,"4,593372","23,913622","17,235994",
923,"0,00891","0,056937","0,058723","0,017128",62,"141,698002","0,947148",0,"3,030539","23,191929","17,057896",
924,"0,007606","0,059019","0,060815","0,023068",62,"150,508372","0,980895",0,"2,942085","24,905443","12,970209",
925,"0,005618","0,055095","0,061085","0,019193",62,"140,990364","0,985237",0,"2,922773","24,188519","15,551805",
926,"0,005567","0,061389","0,052404","0,020577",63,"139,938168","0,831817",0,"2,887964","23,226976","19,386292",
927,"0,005927","0,055764","0,057516","0,0179",61,"137,107068","0,942887",0,"2,300978","23,349285","12,963533",
928,"0,008329","0,05707","0,061778","0,018674",63,"145,851002","0,980611",0,"3,245115","23,973703","13,875246",
929,"0,007016","0,059441","0,055353","0,017854",63,"139,663404","0,878618",0,"5,311489","23,306608","14,308214",
930,"0,006476","0,053696","0,058542","0,021219",66,"139,934451","0,887007",0,"1,928568","23,410559","13,422489",
931,"0,007498","0,061913","0,059303","0,020079",65,"148,793813","0,912359",0,"4,517317","23,889065","17,439842",
932,"0,005653","0,060831","0,062828","0,018712",65,"148,024062","0,96659",0,"5,035162","24,106503","17,774582",
933,"0,00579","0,058124","0,05553","0,018845",65,"138,289439","0,854311",0,"3,704548","24,956465","14,370918",
934,"0,00692","0,05632","0,055485","0,02168",64,"140,404355","0,866949",0,"2,262115","24,118423","15,515566",
935,"0,005767","0,059713","0,061214","0,020704",64,"147,397481","0,956469",0,"3,059864","23,026466","14,555931",
936,"0,006273","0,058641","0,057011","0,017966",62,"139,891666","0,919537",0,"6,995201","23,616552","13,048887",
937,"0,006406","0,05669","0,056268","0,018084",61,"137,448034","0,922433",0,"2,698421","23,044825","15,907526",
938,"0,005725","0,057161","0,056215","0,018996",62,"138,096536","0,906689",0,"3,706694","23,208141","14,222145",
939,"0,005592","0,057403","0,056864","0,024208",62,"144,066557","0,917154",0,"3,036737","23,236752","13,188839",
940,"0,005626","0,060134","0,061381","0,022112",62,"149,253702","0,990021",0,"3,43895","24,645567","16,488075",
941,"0,005571","0,058726","0,060727","0,020833",65,"145,857494","0,934261",0,"3,100872","24,021149","14,338732",
942,"0,005954","0,059485","0,060495","0,021432",65,"147,366665","0,930694",0,"3,1147","24,991274","16,625404",
943,"0,005918","0,06088","0,057307","0,020485",64,"144,589804","0,895417",0,"3,024817","23,797989","14,786959",
944,"0,0069","0,056931","0,053682","0,020857",66,"138,370465","0,813371",0,"3,488064","24,89543","13,070822",
945,"0,00636","0,054846","0,055934","0,018715",65,"135,853644","0,860519",0,"2,643824","23,119211","16,211987",
946,"0,005566","0,053799","0,054294","0,01974",67,"133,39926","0,810364",0,"3,050327","23,242235","12,900591",
947,"0,005602","0,056632","0,055751","0,019336",66,"137,320826","0,844719",0,"3,20673","23,879051","13,634205",
948,"0,005867","0,055448","0,055377","0,02171",67,"138,402238","0,826522",0,"2,461195","23,628712","13,220787",
949,"0,005881","0,056098","0,057273","0,021281",65,"140,53245","0,881122",0,"3,694773","23,068428","16,56723",
950,"0,005499","0,057708","0,057496","0,021565",66,"142,267806","0,871153",0,"2,853632","24,268627","14,360428",
951,"0,005991","0,055522","0,059342","0,021828",63,"142,682602","0,94193",0,"2,942324","23,717642","13,918161",
952,"0,007188","0,060781","0,060968","0,020001",63,"148,937718","0,96774",0,"3,57151","23,897886","17,142296",
953,"0,005838","0,060207","0,057255","0,022197",64,"145,497542","0,894616",0,"3,134012","23,323298","16,652107",
954,"0,005978","0,058313","0,0581","0,020578",64,"142,969268","0,907813",0,"5,383968","23,61393","12,592554",
955,"0,009521","0,056103","0,053865","0,020631",64,"140,119926","0,841638",0,"2,518177","23,491144","15,310764",
956,"0,006004","0,055834","0,055561","0,020239",62,"137,638885","0,896145",0,"3,103971","23,27466","14,301062",
957,"0,00585","0,054718","0,057693","0,020614",66,"138,87483","0,874136",0,"2,945423","23,218632","12,96258",
958,"0,008562","0,056498","0,053141","0,021814",66,"140,014482","0,805165",0,"4,999876","23,469925","13,139725",
959,"0,006453","0,057181","0,058602","0,022547",65,"144,782511","0,901574",0,"3,150225","23,248911","12,942076",
960,"0,008976","0,057298","0,061851","0,020709",67,"148,834516","0,923147",0,"2,773285","23,160696","17,878532",
961,"0,006036","0,060818","0,059334","0,022233",67,"148,420423","0,885579",0,"3,967524","24,786949","17,560482",
962,"0,005785","0,059631","0,059089","0,02197",68,"146,475046","0,868958",0,"2,891064","25,321007","13,064146",
963,"0,007044","0,059092","0,058713","0,018982",67,"143,831149","0,876317",0,"3,356934","23,791552","18,169403",
964,"0,005626","0,057061","0,055903","0,017774",63,"136,36428","0,887356",0,"2,989531","24,833918","13,272285",
965,"0,010499","0,058069","0,062158","0,020639",65,"151,365922","0,956279",0,"2,671242","23,57173","15,701294",
966,"0,005776","0,057345","0,055167","0,020306",64,"138,593825","0,861981",0,"2,744436","25,036097","14,204979",
967,"0,006692","0,058807","0,056753","0,020081",63,"142,332955","0,900841",0,"3,745556","23,12541","13,816357",
968,"0,005683","0,055062","0,055993","0,02081",63,"137,547775","0,888777",0,"3,113508","23,337126","13,549089",
969,"0,005768","0,05757","0,057081","0,02106",65,"141,478845","0,878167",0,"3,272533","24,111509","13,908148",
970,"0,006848","0,058185","0,059701","0,021896",65,"146,630344","0,918474",0,"2,75588","23,904562","13,750076",
971,"0,005809","0,060735","0,060171","0,019036",66,"145,750601","0,911677",0,"3,727436","23,938417","16,456604",
972,"0,008756","0,059853","0,06026","0,016589",65,"145,456992","0,927074",0,"2,688646","23,005724","18,031836",
973,"0,005553","0,060269","0,067042","0,02214",66,"155,003418","1,015783",0,"2,643824","25,103092","17,207861",
974,"0,006302","0,061613","0,060434","0,020061",66,"148,410242","0,915665",0,"8,42452","24,440765","12,684584",
975,"0,005948","0,062904","0,06283","0,022943",67,"154,623373","0,937756",0,"9,268284","23,515463","13,584614",
976,"0,005691","0,058183","0,059538","0,019718",66,"143,130131","0,902096",0,"2,972126","24,250984","12,772322",
977,"0,006961","0,06297","0,057989","0,021729",67,"149,64913","0,86551",0,"8,474112","24,515152","12,752056",
978,"0,005722","0,060681","0,058476","0,02467",66,"149,549637","0,886003",0,"3,255129","23,728371","16,356707",
979,"0,00554","0,060554","0,061309","0,021634",66,"149,036822","0,928925",0,"3,383398","23,312569","17,740488",
980,"0,005476","0,061094","0,061603","0,022387",65,"150,56007","0,947744",0,"3,273487","24,504423","17,34972",
981,"0,005583","0,059027","0,061331","0,018066",64,"144,007309","0,958303",0,"2,573967","24,722338","16,115904",
982,"0,005903","0,064294","0,061955","0,021448",64,"153,600807","0,96805",0,"2,607822","25,374174","17,821789",
983,"0,008774","0,059163","0,05765","0,022954",64,"148,540865","0,900787",0,"3,432512","24,185419","15,063047",
984,"0,008567","0,059247","0,058132","0,020145",65,"146,09141","0,89434",0,"2,778053","24,789095","18,676043",
985,"0,008047","0,05801","0,056956","0,018837",63,"141,850279","0,904067",0,"2,695084","25,096655","17,298222",
986,"0,006211","0,054351","0,05339","0,022601",64,"136,55241","0,834225",0,"3,210545","25,037527","12,640715",
987,"0,005912","0,055302","0,057018","0,020962",64,"139,194128","0,890908",0,"4,128218","23,077965","12,678862",
988,"0,0063","0,056659","0,058045","0,022281",65,"143,284053","0,893001",0,"4,66013","23,147106","16,009808",
989,"0,005814","0,057428","0,058129","0,017755",65,"139,12683","0,894295",0,"3,298044","24,99032","12,791395",
990,"0,005623","0,063154","0,06224","0,024174",64,"155,19081","0,972502",0,"3,018379","26,092768","20,638943",
991,"0,006867","0,061107","0,059714","0,023888",66,"151,576261","0,904761",0,"5,104542","24,496317","18,096924",
992,"0,008984","0,057628","0,059578","0,021885",67,"148,076147","0,889225",0,"2,445936","23,757696","15,627146",
993,"0,005631","0,058673","0,059386","0,023987",66,"147,677542","0,899788",0,"3,064632","25,25425","16,597271",
994,"0,006325","0,061099","0,061311","0,023299",69,"152,034867","0,888564",0,"2,833843","23,541689","18,529892",
995,"0,0065","0,06011","0,061174","0,022896",68,"150,68052","0,899614",0,"2,850294","23,561716","19,084692",
996,"0,005691","0,061248","0,061082","0,021826",71,"149,846123","0,860304",0,"3,160954","24,735212","18,657207",
997,"0,005774","0,058559","0,059802","0,019206",72,"143,340948","0,830588",0,"3,070354","23,976803","17,969847",
998,"0,007303","0,057949","0,058396","0,020308",73,"143,955624","0,79994",0,"2,677917","24,768591","14,391899",
999,"0,005663","0,058078","0,060493","0,019933",75,"144,167406","0,806578",0,"3,233671","24,797678","14,299393",
1000,"0,005984","0,060674","0,061284","0,029853",79,"157,794989","0,775745",0,"3,295183","24,06168","16,003132",
1001,"0,006465","0,058305","0,060677","0,030184",77,"155,631174","0,788013",0,"2,864361","23,910761","15,535116",
1002,"0,00612","0,060454","0,061355","0,019545",79,"147,474009","0,776645",0,"3,53384","22,906065","17,117262",
1003,"0,007407","0,064993","0,059002","0,029312",77,"160,713708","0,766261",0,"4,04501","23,384094","16,949415",
1004,"0,007299","0,058244","0,062029","0,02287",77,"150,441723","0,805575",0,"2,784729","24,857044","14,282703",
1005,"0,011938","0,059381","0,061259","0,033432",83,"166,009593","0,738063",0,"2,73037","24,076939","15,778303",
1006,"0,008141","0,062187","0,064956","0,031683",86,"166,967735","0,755308",0,"5,344391","24,25313","16,193151",
1007,"0,00676","0,064562","0,064018","0,032365",87,"167,704656","0,735834",0,"2,909899","23,879528","18,684149",
1008,"0,006485","0,063965","0,064278","0,048821",84,"183,54895","0,765215",0,"3,009796","23,757935","17,760992",
1009,"0,005579","0,061084","0,069311","0,071138",85,"207,111161","0,815422",0,"3,357172","25,721073","18,346071",
1010,"0,005543","0,063889","0,074824","0,066615",86,"210,87042","0,870051",0,"3,272533","24,316311","19,044876",
1011,"0,005679","0,075704","0,070691","0,055552",85,"207,625223","0,831653",0,"3,448963","26,265621","19,757748",
1012,"0,005667","0,06847","0,067669","0,044499",84,"186,305806","0,805588",0,"3,893375","25,367498","20,744085",
1013,"0,006396","0,072965","0,064956","0,046265",86,"190,580986","0,755299",0,"5,825996","23,776531","18,778324",
1014,"0,007517","0,064876","0,064064","0,051444",89,"187,901472","0,719818",0,"3,476143","25,279522","20,140171",
1015,"0,005776","0,063938","0,065153","0,042099",84,"176,965561","0,775628",0,"5,76067","23,473263","19,595385",
1016,"0,005711","0,066759","0,063965","0,047044",84,"183,479246","0,761485",0,"3,232718","25,142193","19,316673",
