Frame,Captura,Procesamiento,Tracking,Escritura,Cantidad Objetos,Tiempo Total(ms),Tiempo por Objeto tracking(ms),FPS,Preprocess,Inference,Postprocess,,Captura,Procesamiento,Tracking,Escritura
805,"0,013524","0,086807","0,068483","0,042574",46,0,0,0,"13,34691","13,719559","39,28113",,,,,
806,"0,015001","0,077871","0,066973","0,035616",44,0,0,0,"5,194426","17,338753","23,579836",,,,,
807,"0,012997","0,078384","0,066959","0,036686",45,0,0,0,"5,076885","14,220715","27,150393",,,,,
808,"0,01251","0,07705","0,075305","0,057022",46,0,0,0,"5,120516","13,748884","23,000002",,,,,
809,"0,010275","0,090659","0,074043","0,043782",47,0,0,0,"8,278847","18,081427","28,515577",,,,,
810,"0,010213","0,08473","0,070097","0,041161",48,0,0,0,"12,502193","13,360262","26,554585",,,,,
811,"0,017422","0,084321","0,07177","0,042078",47,0,0,0,"7,184029","14,2591","27,687311",,,,,
812,"0,014572","0,088078","0,073535","0,039072",48,0,0,0,"8,130789","14,872313","28,259039",,,,,
813,"0,010334","0,082876","0,073192","0,046151",47,0,0,0,"8,649826","14,521837","27,60148",,,,,
814,"0,013234","0,086376","0,070619","0,044018",48,0,0,0,"7,91049","17,626524","25,903702",,,,,
815,"0,016282","0,079984","0,071029","0,037024",47,0,0,0,"4,895926","13,132334","28,718233",,,,,
816,"0,012963","0,078709","0,075238","0,044083",45,0,0,0,"5,760431","13,125658","29,944181",,,,,
817,"0,011995","0,088224","0,06723","0,038171",45,0,0,0,"5,088806","18,005371","29,174566",,,,,
818,"0,011101","0,079429","0,067709","0,035056",46,0,0,0,"5,16367","13,293982","31,667233",,,,,
819,"0,01517","0,080381","0,072021","0,043854",47,0,0,0,"6,6154","13,19623","30,511141",,,,,
820,"0,013721","0,080517","0,075434","0,045608",49,0,0,0,"5,37324","17,043114","21,808386",,,,,
821,"0,015649","0,082606","0,08628","0,045736",49,0,0,0,"6,245613","15,039206","27,73571",,,,,
822,"0,011103","0,091301","0,081429","0,049034",49,0,0,0,"6,342649","15,310287","26,704788",,,,,
823,"0,010515","0,088436","0,076839","0,051416",48,0,0,0,"5,884886","16,252518","28,856754",,,,,
824,"0,017357","0,084185","0,077148","0,041687",49,0,0,0,"5,164862","15,829563","22,881746",,,,,
825,"0,010613","0,084342","0,08197","0,035452",47,0,0,0,"5,130053","15,371323","27,959824",,,,,
826,"0,015406","0,088859","0,078922","0,046711",48,0,0,0,"7,385254","14,080763","26,936054",,,,,
827,"0,015122","0,081201","0,078561","0,038442",48,0,0,0,"3,764868","14,740467","23,875475",,,,,
828,"0,018976","0,0883","0,071067","0,051007",47,0,0,0,"4,77767","13,9575","31,291246",,,,,
829,"0,014997","0,082038","0,068894","0,042011",47,0,0,0,"5,848169","14,374256","27,815819",,,,,
830,"0,011337","0,082614","0,068268","0,037887",48,0,0,0,"15,166998","14,322996","34,290314",,,,,
831,"0,014104","0,080208","0,074335","0,04671",49,0,0,0,"4,79579","19,205809","25,332451",,,,,
832,"0,010799","0,084079","0,07697","0,04304",50,0,0,0,"5,567074","14,287949","29,633284",,,,,
833,"0,013982","0,091145","0,082366","0,03374",50,0,0,0,"9,939194","15,05065","30,417204",,,,,
834,"0,015091","0,113881","0,088447","0,045461",51,0,0,0,"8,710146","30,530691","45,416117",,,,,
835,"0,016109","0,097687","0,074904","0,054206",50,0,0,0,"5,929947","19,01865","38,335562",,,,,
836,"0,015912","0,081664","0,084927","0,05267",50,0,0,0,"4,551172","11,576176","27,097702",,,,,
837,"0,014388","0,087812","0,084089","0,031431",52,0,0,0,"6,208897","12,548685","25,569439",,,,,
838,"0,012753","0,113086","0,067075","0,044721",52,0,0,0,"5,366802","12,364149","60,863018",,,,,
839,"0,016778","0,091448","0,098416","0,029196",53,0,0,0,"7,839441","20,176172","31,263828",,,,,
840,"0,012888","0,123233","0,055049","0,035715",50,0,0,0,"10,221481","32,689095","52,145958",,,,,
841,"0,016924","0,085558","0,078686","0,070175",51,0,0,0,"6,92606","15,382051","42,217493",,,,,
842,"0,011875","0,093523","0,073177","0,047897",50,0,0,0,"5,704641","13,281107","32,708883",,,,,
843,"0,013933","0,088225","0,070587","0,033977",49,0,0,0,"4,511833","15,11097","26,744366",,,,,
844,"0,012305","0,088123","0,063738","0,032501",49,0,0,0,"5,515099","14,457703","30,969143",,,,,
845,"0,014971","0,084149","0,106396","0,042595",49,0,0,0,"13,706207","13,30471","35,974026",,,,,
846,"0,012941","0,116348","0,068898","0,045058",48,0,0,0,"11,296511","13,700247","32,921076",,,,,
847,"0,016962","0,081214","0,072248","0,046964",50,0,0,0,"15,68532","11,088133","23,757458",,,,,
848,"0,011389","0,077554","0,075257","0,053622",49,0,0,0,"4,310846","8,785963","28,447628",,,,,
849,"0,016679","0,081309","0,089814","0,051012",50,0,0,0,"4,346132","11,982203","27,60005",,,,,
850,"0,01224","0,061117","0,080066","0,055653",49,0,0,0,"4,044533","8,033037","17,465115",,,,,
851,"0,017351","0,088335","0,087369","0,08332",50,0,0,0,"12,642622","11,836052","32,414675",,,,,
852,"0,016633","0,073279","0,092719","0,048583",51,0,0,0,"8,440495","9,823799","30,17354",,,,,
853,"0,01091","0,086506","0,081942","0,052322",52,0,0,0,"6,463766","8,558273","24,811029",,,,,
854,"0,01009","0,089835","0,079658","0,054679",50,0,0,0,"6,129026","9,532928","32,031059",,,,,
855,"0,016068","0,07852","0,082788","0,063579",52,0,0,0,"10,554314","10,052681","31,475067",,,,,
856,"0,011784","0,075066","0,087189","0,073114",53,0,0,0,"7,803202","9,139061","32,930851",,,,,
857,"0,014309","0,076305","0,09006","0,05338",52,0,0,0,"4,349232","8,892775","31,450272",,,,,
858,"0,014156","0,104105","0,078963","0,067887",52,0,0,0,"7,512808","9,19652","39,675951",,,,,
859,"0,013346","0,073129","0,086266","0,05519",49,0,0,0,"8,944511","8,109331","28,059244",,,,,
860,"0,01454","0,082923","0,08545","0,070731",52,0,0,0,"7,760286","8,022547","30,174017",,,,,
861,"0,013732","0,075601","0,095043","0,069643",53,0,0,0,"10,197639","8,33559","26,616096",,,,,
862,"0,015132","0,077617","0,094509","0,053018",52,0,0,0,"3,329515","9,88245","21,378279",,,,,
863,"0,012394","0,082213","0,088582","0,057875",51,0,0,0,"5,578518","8,029461","32,212019",,,,,
864,"0,010683","0,073993","0,088316","0,065489",52,0,0,0,"11,554003","8,571386","25,285006",,,,,
865,"0,011869","0,078295","0,086006","0,080437",52,0,0,0,"10,974884","9,257078","25,392532",,,,,
866,"0,011639","0,077501","0,091881","0,060997",49,0,0,0,"4,564524","11,046886","30,888796",,,,,
867,"0,010272","0,087633","0,080031","0,056352",51,0,0,0,"6,699085","10,218382","28,311968",,,,,
868,"0,012162","0,094908","0,082857","0,055314",52,0,0,0,"6,030321","8,433342","31,956673",,,,,
869,"0,01938","0,085793","0,081086","0,05783",53,0,0,0,"5,363464","9,030342","37,44483",,,,,
870,"0,011521","0,069645","0,081086","0,062552",53,0,0,0,"4,488945","8,012295","32,036543",,,,,
871,"0,012661","0,072321","0,084559","0,051386",52,0,0,0,"4,714251","7,972479","35,548449",,,,,
872,"0,012103","0,07389","0,081882","0,054082",53,0,0,0,"5,940676","8,767843","30,141592",,,,,
873,"0,012542","0,074366","0,080869","0,048984",53,0,0,0,"5,568027","8,413553","30,647039",,,,,
874,"0,017375","0,063602","0,08046","0,059733",54,0,0,0,"5,247355","8,29792","21,155834",,,,,
875,"0,011124","0,062817","0,087725","0,052956",55,0,0,0,"3,597021","8,569956","19,335985",,,,,
876,"0,014724","0,065383","0,081023","0,066019",54,0,0,0,"4,99177","8,865595","25,022984",,,,,
877,"0,010958","0,077483","0,084242","0,063448",54,0,0,0,"7,832766","7,989407","31,793356",,,,,
878,"0,011586","0,081026","0,081644","0,064041",53,0,0,0,"7,199526","8,271933","34,981489",,,,,
879,"0,011158","0,078044","0,081085","0,065289",52,0,0,0,"6,523371","8,239985","26,921988",,,,,
880,"0,01153","0,080194","0,09254","0,066028",52,0,0,0,"6,621599","7,929564","33,358574",,,,,
881,"0,01322","0,07913","0,097968","0,069671",52,0,0,0,"8,515835","8,299351","29,640675",,,,,
882,"0,010708","0,084208","0,102907","0,074282",51,0,0,0,"10,936737","7,997036","34,477711",,,,,
883,"0,010946","0,083275","0,088612","0,05091",53,0,0,0,"10,199308","8,187771","26,195526",,,,,
884,"0,011256","0,081193","0,086446","0,065765",55,0,0,0,"8,850336","8,60858","25,995255",,,,,
885,"0,012656","0,079132","0,098156","0,055763",51,0,0,0,"5,710602","8,532047","23,327589",,,,,
886,"0,011973","0,070124","0,08456","0,10412",53,0,0,0,"7,42054","8,801699","24,231672",,,,,
887,"0,014143","0,085579","0,122512","0,062339",53,0,0,0,"3,534079","8,673191","33,532381",,,,,
888,"0,010441","0,077067","0,098204","0,047553",53,0,0,0,"5,140543","8,009195","36,386251",,,,,
889,"0,011136","0,089368","0,09119","0,121191",54,0,0,0,"8,217573","7,968187","36,347389",,,,,
890,"0,016748","0,094673","0,143046","0,032331",55,0,0,0,"19,396067","8,274078","34,542322",,,,,
891,"0,011583","0,13067","0,098113","0,073312",55,0,0,0,"13,296127","10,098457","34,841537",,,,,
892,"0,012163","0,09891","0,148898","0,073293",56,0,0,0,"5,815029","12,353897","43,053865",,,,,
893,"0,011114","0,085887","0,150489","0,060449",54,0,0,0,"3,983498","14,945745","31,491041",,,,,
894,"0,011746","0,154903","0,097645","0,059607",56,0,0,0,"5,403519","12,769938","35,103559",,,,,
895,"0,011327","0,106564","0,090706","0,052429",57,0,0,0,"18,190145","18,126726","21,064043",,,,,
896,"0,014014","0,157787","0,091044","0,082491",59,0,0,0,"10,001183","14,089108","76,045513",,,,,
897,"0,0127","0,129484","0,105089","0,052971",57,0,0,0,"7,50351","35,000801","39,545059",,,,,
898,"0,016177","0,116976","0,094278","0,052349",58,0,0,0,"14,23502","16,858339","38,62071",,,,,
899,"0,01162","0,083784","0,099641","0,083626",57,0,0,0,"12,905836","12,388706","29,42276",,,,,
900,"0,010339","0,089644","0,102364","0,067469",56,0,0,0,"9,014606","10,602713","29,596567",,,,,
901,"0,016672","0,114951","0,092934","0,072098",57,0,0,0,"8,27837","10,595083","54,009438",,,,,
902,"0,011173","0,062661","0,100903","0,072002",57,0,0,0,"7,752419","10,70857","21,008492",,,,,
903,"0,018508","0,074342","0,10154","0,051301",57,0,0,0,"3,539324","8,68082","30,921459",,,,,
904,"0,012172","0,095524","0,103391","0,057166",60,0,0,0,"11,27243","8,098602","29,032946",,,,,
905,"0,010556","0,087526","0,099873","0,05932",58,0,0,0,"7,419586","9,257555","29,69408",,,,,
906,"0,01384","0,091115","0,088496","0,06658",59,0,0,0,"6,605387","12,750149","26,700258",,,,,
907,"0,01045","0,088147","0,10641","0,087097",58,0,0,0,"13,839245","9,750843","27,446508",,,,,
908,"0,041088","0,079925","0,119228","0,10887",59,0,0,0,"4,678488","11,915684","22,278547",,,,,
909,"0,027319","0,0798","0,104359","0,083733",57,0,0,0,"11,537075","8,005142","27,590513",,,,,
910,"0,017601","0,094848","0,101316","0,063198",58,0,0,0,"11,943817","8,173943","40,217638",,,,,
911,"0,010529","0,100118","0,091696","0,08585",58,0,0,0,"5,27072","11,758566","41,670084",,,,,
912,"0,010587","0,09761","0,089212","0,061906",56,0,0,0,"12,817621","13,45849","29,995203",,,,,
913,"0,010742","0,124552","0,079299","0,061994",58,0,0,0,"9,665489","13,276339","37,832737",,,,,
914,"0,011371","0,148743","0,091853","0,099233",59,0,0,0,"6,453514","11,978626","70,076942",,,,,
915,"0,010958","0,100387","0,109784","0,092613",60,0,0,0,"7,646084","12,933016","39,97016",,,,,
916,"0,011558","0,092672","0,104286","0,078514",59,0,0,0,"13,575554","13,415337","24,915934",,,,,
917,"0,011617","0,159133","0,105233","0,071171",60,0,0,0,"13,497114","15,118361","77,047825",,,,,
918,"0,01212","0,100173","0,104902","0,057284",59,0,0,0,"7,252932","14,621973","29,543638",,,,,
919,"0,014689","0,134246","0,09633","0,070351",62,0,0,0,"18,399715","12,464762","55,019855",,,,,
920,"0,016757","0,115378","0,099506","0,086651",62,0,0,0,"5,954504","16,752481","47,926426",,,,,
921,"0,012804","0,124669","0,108402","0,05719",64,0,0,0,"20,051241","15,482426","51,000834",,,,,
922,"0,011983","0,118425","0,098775","0,090124",64,0,0,0,"5,207777","12,530088","52,864075",,,,,
923,"0,015717","0,087276","0,123793","0,13342",61,0,0,0,"5,45454","13,674736","34,828901",,,,,
924,"0,014011","0,116688","0,117966","0,094409",61,0,0,0,"7,42054","12,910128","46,729803",,,,,
925,"0,01094","0,097623","0,129034","0,101341",61,0,0,0,"15,437603","11,419058","30,919313",,,,,
926,"0,012089","0,108625","0,134881","0,065686",62,0,0,0,"8,885145","12,074709","30,009747",,,,,
927,"0,014775","0,167173","0,104244","0,06914",61,0,0,0,"9,728432","13,689756","66,94603",,,,,
928,"0,013614","0,11983","0,116534","0,10276",63,0,0,0,"7,268906","15,048981","47,502756",,,,,
929,"0,011406","0,101087","0,128888","0,069772",64,0,0,0,"6,542921","15,956402","24,095774",,,,,
930,"0,016635","0,090399","0,127021","0,0654",66,0,0,0,"9,663105","11,884451","30,319214",,,,,
931,"0,013035","0,101009","0,104075","0,067323",65,0,0,0,"12,310028","8,529186","34,739971",,,,,
932,"0,020485","0,100683","0,107528","0,089836",65,0,0,0,"11,739016","9,462595","38,279533",,,,,
933,"0,011048","0,101873","0,114387","0,078917",65,0,0,0,"7,525682","9,55081","39,968729",,,,,
934,"0,013484","0,086881","0,107397","0,076824",64,0,0,0,"11,425734","14,407396","25,968075",,,,,
935,"0,010608","0,09487","0,114858","0,071279",64,0,0,0,"11,60121","12,095451","38,570404",,,,,
936,"0,019118","0,0846","0,103107","0,085029",63,0,0,0,"8,157015","10,255814","28,884888",,,,,
937,"0,017708","0,08747","0,108419","0,080101",61,0,0,0,"5,479813","8,491993","29,354334",,,,,
938,"0,010764","0,112623","0,105991","0,073365",62,0,0,0,"7,420301","9,463787","41,090012",,,,,
939,"0,011673","0,096108","0,099872","0,062732",62,0,0,0,"6,756544","9,248257","30,221462",,,,,
940,"0,014483","0,088553","0,109224","0,059183",62,0,0,0,"18,136024","8,490562","25,819063",,,,,
941,"0,017069","0,081022","0,110997","0,110087",65,0,0,0,"10,894299","8,929729","29,878616",,,,,
942,"0,012138","0,091919","0,131638","0,067746",65,0,0,0,"6,165266","10,232449","39,002419",,,,,
943,"0,011386","0,092506","0,114086","0,070539",64,0,0,0,"15,892267","9,497404","28,357744",,,,,
944,"0,013468","0,094914","0,112369","0,077345",66,0,0,0,"9,931087","10,961533","28,827429",,,,,
945,"0,010472","0,080691","0,120764","0,065017",65,0,0,0,"5,32198","9,76634","27,742386",,,,,
946,"0,012121","0,0728","0,103446","0,0788",67,0,0,0,"9,802103","9,893417","17,864943",,,,,
947,"0,010369","0,074308","0,106954","0,110445",66,0,0,0,"4,903078","8,009195","35,839796",,,,,
948,"0,015616","0,087717","0,125052","0,055786",67,0,0,0,"10,491371","9,40156","25,189638",,,,,
949,"0,011185","0,117193","0,099107","0,083196",67,0,0,0,"5,694866","7,996559","54,537296",,,,,
950,"0,01075","0,07806","0,106335","0,063248",65,0,0,0,"3,717661","11,09004","26,952267",,,,,
951,"0,016561","0,092427","0,10146","0,090634",63,0,0,0,"5,984783","11,441708","38,964033",,,,,
952,"0,012751","0,091131","0,111713","0,059638",64,0,0,0,"5,89776","11,912823","34,297228",,,,,
953,"0,012319","0,106418","0,10034","0,062432",64,0,0,0,"6,974697","8,369923","31,774044",,,,,
954,"0,012127","0,108212","0,106948","0,08516",64,0,0,0,"7,203817","15,02037","26,373386",,,,,
955,"0,015268","0,114152","0,105813","0,088437",64,0,0,0,"14,582396","13,064623","40,224791",,,,,
956,"0,011818","0,113026","0,111209","0,09716",62,0,0,0,"8,118629","13,709545","36,775112",,,,,
957,"0,010858","0,094681","0,109012","0,069376",66,0,0,0,"5,635262","12,653351","23,872614",,,,,
958,"0,017381","0,117639","0,105944","0,063065",66,0,0,0,"17,941475","15,351534","31,450033",,,,,
959,"0,011682","0,132656","0,104022","0,065278",65,0,0,0,"20,480633","13,800383","46,605349",,,,,
960,"0,011841","0,109797","0,100829","0,078128",67,0,0,0,"11,033535","13,335466","38,059235",,,,,
961,"0,013847","0,090488","0,107359","0,087059",67,0,0,0,"6,734848","13,720036","41,295767",,,,,
962,"0,016021","0,0818","0,113121","0,054886",68,0,0,0,"3,184795","8,230686","30,973673",,,,,
963,"0,014539","0,095839","0,099526","0,073464",67,0,0,0,"5,263329","9,485006","32,312155",,,,,
964,"0,016659","0,111038","0,101586","0,086459",63,0,0,0,"13,614178","10,806084","35,574436",,,,,
965,"0,012199","0,0957","0,110749","0,07348",65,0,0,0,"5,663872","9,552002","41,107416",,,,,
966,"0,013747","0,067245","0,106221","0,07622",64,0,0,0,"5,136967","11,42621","22,704363",,,,,
967,"0,014677","0,081953","0,102899","0,086238",63,0,0,0,"5,240917","8,399963","36,948204",,,,,
968,"0,015784","0,087179","0,110304","0,082392",63,0,0,0,"7,811546","10,74028","34,933805",,,,,
969,"0,016574","0,089297","0,108196","0,079796",65,0,0,0,"11,372089","9,600639","29,789925",,,,,
970,"0,021158","0,09229","0,101591","0,09322",65,0,0,0,"12,125492","11,413097","30,99823",,,,,
971,"0,020749","0,090898","0,107189","0,065263",66,0,0,0,"13,495922","10,995626","36,168575",,,,,
972,"0,011228","0,075663","0,103296","0,061713",65,0,0,0,"13,719082","11,719465","26,805878",,,,,
973,"0,012298","0,078263","0,096455","0,071541",65,0,0,0,"4,376173","8,321047","30,166388",,,,,
974,"0,010351","0,083069","0,098565","0,063723",65,0,0,0,"4,848957","11,706114","21,837473",,,,,
975,"0,014506","0,094575","0,091442","0,069305",66,0,0,0,"6,996155","9,664297","36,966324",,,,,
976,"0,016453","0,082601","0,095975","0,071665",65,0,0,0,"4,205942","11,781454","27,163506",,,,,
977,"0,01365","0,084167","0,099351","0,074163",66,0,0,0,"12,864113","10,259151","26,20697",,,,,
978,"0,01524","0,09303","0,09805","0,085973",65,0,0,0,"5,64456","10,066986","42,492628",,,,,
979,"0,010401","0,090597","0,098704","0,070367",65,0,0,0,"7,688046","9,258509","37,4403",,,,,
980,"0,011526","0,080097","0,09377","0,064227",66,0,0,0,"5,201101","11,669874","24,137497",,,,,
981,"0,013382","0,073284","0,088036","0,062966",64,0,0,0,"5,812883","8,276939","24,560928",,,,,
982,"0,015336","0,101146","0,08969","0,081017",64,0,0,0,"15,217066","9,62925","33,895016",,,,,
983,"0,012973","0,081911","0,098005","0,064427",64,0,0,0,"7,377148","12,778997","28,114557",,,,,
984,"0,015003","0,065245","0,095986","0,065089",65,0,0,0,"6,040812","9,399891","22,639513",,,,,
985,"0,0152","0,069386","0,093045","0,079046",63,0,0,0,"6,932735","11,461735","21,058798",,,,,
986,"0,014259","0,067749","0,097121","0,067858",64,0,0,0,"4,786968","14,304399","21,340847",,,,,
987,"0,016732","0,065167","0,094057","0,06737",64,0,0,0,"5,651474","11,075974","18,167973",,,,,
988,"0,016593","0,079862","0,094597","0,060325",65,0,0,0,"15,681028","7,907867","24,226189",,,,,
989,"0,011857","0,073804","0,091778","0,059173",65,0,0,0,"4,411936","14,01186","22,690296",,,,,
990,"0,01194","0,075892","0,085455","0,056723",64,0,0,0,"3,935337","11,041641","23,552895",,,,,
991,"0,012528","0,072464","0,09267","0,061084",66,0,0,0,"5,866051","12,260437","23,933887",,,,,
992,"0,014857","0,065772","0,091592","0,063424",67,0,0,0,"3,684521","9,679317","20,186901",,,,,
993,"0,015325","0,069014","0,095189","0,067055",66,0,0,0,"8,416891","12,482643","18,464804",,,,,
994,"0,013181","0,075068","0,097677","0,059501",68,0,0,0,"8,821964","13,235331","18,238068",,,,,
995,"0,015147","0,073284","0,09593","0,066808",68,0,0,0,"4,247427","13,640165","21,715403",,,,,
996,"0,013741","0,074913","0,095877","0,067217",71,0,0,0,"4,624605","13,151646","22,887468",,,,,
997,"0,011485","0,078268","0,099059","0,062134",72,0,0,0,"4,482985","12,014151","21,922588",,,,,
998,"0,018469","0,077159","0,096232","0,066613",73,0,0,0,"8,722544","11,738777","17,093658",,,,,
999,"0,019378","0,065471","0,113639","0,070155",75,0,0,0,"3,996611","10,828972","26,131153",,,,,
1000,"0,012759","0,07225","0,108153","0,082834",79,0,0,0,"11,020184","8,499861","16,688108",,,,,
1001,"0,013981","0,063727","0,118051","0,060736",77,0,0,0,"4,528761","10,831356","19,239187",,,,,
1002,"0,010899","0,074734","0,114482","0,066488",78,0,0,0,"5,125761","12,872696","21,507502",,,,,
1003,"0,013754","0,0696","0,10636","0,072312",77,0,0,0,"5,096674","12,222767","20,831108",,,,,
1004,"0,0149","0,071573","0,113902","0,082177",76,0,0,0,"6,636858","11,936903","19,452572",,,,,
1005,"0,015729","0,072441","0,125121","0,087711",83,0,0,0,"9,313822","11,542082","19,453764",,,,,
1006,"0,019913","0,068642","0,116479","0,103743",86,0,0,0,"5,320311","14,242411","17,93766",,,,,
1007,"0,018683","0,064782","0,134452","0,073506",87,0,0,0,"6,170988","10,380507","19,0804",,,,,
