objects_count,writing_stage
171,0.035207
171,0.034585
171,0.032913
172,0.033947
171,0.033836
171,0.033024
171,0.032324
171,0.033088
171,0.036244
171,0.034229
171,0.032353
171,0.034178
171,0.034
171,0.036343
171,0.032523
171,0.154969
171,0.033139
