Frame,Captura,Procesamiento,Tracking,Escritura,Cantidad Objetos,Tiempo Total (ms),Tiempo por Objeto Tracking (ms),Preprocess,Inference,Postprocess
863,"0,005627","0,026358","0,017660","0,014276",46,"63,921134","0,383912","2,563000","7,218599","3,678799"
864,"0,005781","0,035926","0,020165","0,013973",47,"75,845833","0,429048","2,317190","23,198605","3,908873"
865,"0,005812","0,025914","0,018454","0,017223",48,"67,402252","0,384460","2,660275","8,954763","5,434275"
866,"0,005424","0,037270","0,018705","0,014604",48,"76,003600","0,389686","2,271175","23,120880","4,486799"
867,"0,005446","0,020273","0,018291","0,013759",49,"57,768374","0,373284","2,539873","5,808592","3,737450"
868,"0,005465","0,042529","0,019695","0,015041",48,"82,730207","0,410319","2,234221","23,076534","4,024267"
869,"0,005352","0,022384","0,019426","0,015504",48,"62,666066","0,404718","2,396822","5,798340","3,824711"
870,"0,005401","0,040283","0,020215","0,014429",50,"80,327536","0,404304","3,046751","23,115635","4,014254"
871,"0,005361","0,018477","0,018783","0,015516",49,"58,136164","0,383317","3,006220","6,319523","3,693342"
872,"0,005886","0,036849","0,019211","0,016195",49,"78,140942","0,392054","2,366543","22,840261","4,549026"
873,"0,005429","0,020473","0,019182","0,014317",49,"59,401022","0,391465","3,543615","6,061554","3,505230"
874,"0,005432","0,037389","0,018810","0,015227",48,"76,858517","0,391885","2,213240","22,916794","3,960371"
875,"0,005368","0,018898","0,017879","0,014320",48,"56,465305","0,372481","2,603054","7,215500","3,895044"
876,"0,005449","0,043896","0,018134","0,014461",49,"81,938682","0,370080","2,294302","24,062395","4,808664"
877,"0,005334","0,023784","0,018371","0,014112",49,"61,600321","0,374912","2,102137","7,023335","5,104303"
878,"0,005681","0,044897","0,019031","0,013779",47,"83,386651","0,404910","2,384186","22,971630","3,933191"
879,"0,005392","0,019738","0,020311","0,015426",48,"60,866560","0,423146","2,787590","6,701231","3,537416"
880,"0,007794","0,037378","0,023229","0,015021",49,"83,421660","0,474057","2,905607","23,046970","4,368544"
881,"0,006234","0,021460","0,018111","0,014501",48,"60,305926","0,377308","3,654957","5,857468","3,635883"
882,"0,005327","0,043116","0,017452","0,014373",46,"80,267982","0,379393","2,595186","23,590803","3,722429"
883,"0,005359","0,047561","0,018682","0,014393",47,"85,995346","0,397481","2,557755","23,206711","3,754616"
884,"0,005395","0,024124","0,020095","0,015418",48,"65,031932","0,418644","2,472162","6,850958","5,113840"
885,"0,005393","0,020333","0,023388","0,014019",50,"63,133255","0,467761","3,727436","8,001804","3,844261"
886,"0,006728","0,035993","0,018719","0,013670",48,"75,110566","0,389988","4,085064","22,967100","3,719807"
887,"0,006041","0,020626","0,018764","0,013609",48,"59,039278","0,390913","3,037691","7,673025","4,129887"
888,"0,005425","0,040779","0,020084","0,014059",50,"80,347410","0,401679","4,085064","22,967100","3,719807"
889,"0,005366","0,022086","0,019427","0,013826",50,"60,705625","0,388540","3,210545","7,124901","5,010843"
890,"0,005345","0,043733","0,019140","0,013769",49,"81,986908","0,390608","1,958847","23,347139","3,906965"
891,"0,005362","0,019570","0,019065","0,013690",49,"57,687567","0,389078","2,637625","6,005764","5,675316"
892,"0,005488","0,038751","0,020261","0,014117",50,"78,617090","0,405225","2,039433","22,897720","3,720045"
893,"0,005519","0,022339","0,018753","0,016004",50,"62,613934","0,375052","2,801657","9,400129","4,816055"
894,"0,008485","0,044377","0,021585","0,015789",49,"90,236077","0,440509","3,076553","22,736311","4,116297"
895,"0,005424","0,020837","0,020133","0,018639",50,"65,032730","0,402658","2,430916","5,741119","3,783941"
896,"0,005631","0,044822","0,020530","0,013380",48,"84,363170","0,427699","2,647400","23,262978","3,632545"
897,"0,005495","0,021503","0,021408","0,014142",50,"62,548744","0,428164","2,160788","6,573439","3,835917"
898,"0,005479","0,039218","0,021562","0,013142",52,"79,400866","0,414645","4,085302","24,107456","4,996300"
899,"0,005923","0,019983","0,018624","0,014319",51,"58,849602","0,365182","2,448559","7,210016","3,918171"
900,"0,005451","0,037905","0,019409","0,013183",49,"75,948519","0,396106","2,296925","22,795439","3,733635"
901,"0,005351","0,021657","0,019641","0,014404",49,"61,053317","0,400836","2,180338","5,730867","4,097223"
902,"0,005401","0,036875","0,019730","0,013245",49,"75,251432","0,402658","2,271414","23,229599","3,664494"
903,"0,005348","0,024914","0,020089","0,013190",49,"63,541045","0,409970","2,593994","6,904364","4,948139"
904,"0,005447","0,039288","0,021411","0,015165",53,"81,311033","0,403982","2,399683","22,988081","4,956484"
905,"0,005368","0,021471","0,021314","0,013546",52,"61,699456","0,409894","2,624989","6,313324","5,184412"
906,"0,005798","0,042198","0,021493","0,015156",51,"84,644621","0,421428","2,147436","22,883892","3,709316"
907,"0,005543","0,045184","0,019519","0,015153",52,"85,398897","0,375363","2,582073","23,453712","3,590822"
908,"0,005507","0,026114","0,025137","0,016590",53,"73,347535","0,474287","2,360106","6,025553","3,728867"
909,"0,006511","0,022732","0,020775","0,019721",52,"69,738223","0,399510","2,357721","7,430792","3,834486"
910,"0,005494","0,037786","0,022513","0,014860",52,"80,652443","0,432944","2,326488","23,791790","3,902912"
911,"0,005509","0,024163","0,019836","0,016018",53,"65,525775","0,374261","2,484322","6,053925","3,757000"
912,"0,006689","0,037035","0,020753","0,016628",53,"81,105230","0,391558","2,326488","23,791790","3,902912"
913,"0,006972","0,018614","0,019449","0,014352",53,"59,387449","0,366971","2,712250","8,146763","4,602909"
914,"0,005424","0,037662","0,019501","0,014099",52,"76,685320","0,375011","2,026081","22,948980","4,188776"
915,"0,005475","0,019075","0,021066","0,015295",53,"60,912030","0,397477","2,890110","6,209850","3,750324"
916,"0,008948","0,049971","0,022638","0,015260",53,"96,816117","0,427138","2,510548","24,020910","4,222155"
917,"0,005488","0,021706","0,022937","0,014491",54,"64,622246","0,424756","3,055811","5,817413","3,990889"
918,"0,006544","0,035899","0,021270","0,014285",52,"77,998050","0,409034","2,715588","23,089886","4,057407"
919,"0,005482","0,020488","0,021026","0,017450",53,"64,445437","0,396717","2,357960","6,271362","3,780127"
920,"0,005548","0,036679","0,020159","0,017015",50,"79,400734","0,403174","2,352953","23,046970","3,787279"
921,"0,005797","0,020858","0,021402","0,015597",52,"63,654392","0,411581","2,164602","6,126404","3,831387"
922,"0,005503","0,037846","0,023413","0,016431",51,"83,193033","0,459084","2,571344","23,126125","3,665447"
923,"0,005476","0,021377","0,023387","0,014719",53,"64,958768","0,441269","2,995491","9,546280","3,698826"
924,"0,005476","0,035494","0,021748","0,013845",53,"76,562749","0,410341","5,390167","22,926569","4,620314"
925,"0,005890","0,021221","0,021545","0,016102",53,"64,758281","0,406518","3,641844","5,752563","3,808975"
926,"0,006461","0,037277","0,025395","0,016843",56,"85,976006","0,453482","2,115726","22,993803","3,696680"
927,"0,005454","0,021026","0,020816","0,015591",55,"62,886931","0,378481","2,976894","7,061005","3,618002"
928,"0,005477","0,039483","0,023278","0,015571",56,"83,808996","0,415674","2,350569","23,067713","4,517317"
929,"0,005447","0,020130","0,022667","0,015986",57,"64,230000","0,397668","2,696037","5,739212","4,182339"
930,"0,005457","0,041507","0,023902","0,017544",61,"88,410003","0,391841","2,885818","24,178505","6,022215"
931,"0,005921","0,046246","0,022029","0,015886",58,"90,082079","0,379807","2,868652","23,010969","4,946232"
932,"0,005476","0,022131","0,022294","0,017143",58,"67,043856","0,384378","2,748251","8,824587","3,749132"
933,"0,005945","0,020477","0,022394","0,017654",58,"66,470198","0,386099","2,180815","6,474018","3,744602"
934,"0,005472","0,038663","0,022465","0,018582",59,"85,182400","0,380768","2,560377","23,614645","3,975868"
935,"0,005872","0,019969","0,022694","0,015606",60,"64,141581","0,378239","2,548456","7,359743","3,663063"
936,"0,005554","0,042056","0,024132","0,015106",58,"86,846765","0,416061","2,560377","23,614645","3,975868"
937,"0,005448","0,018989","0,025783","0,020164",58,"70,384390","0,444534","2,824783","7,243395","5,319118"
938,"0,005440","0,038020","0,021551","0,014624",57,"79,634855","0,378086","1,900673","23,208380","4,083872"
939,"0,005572","0,019827","0,021025","0,014906",58,"61,330572","0,362507","2,722502","6,652355","4,904270"
940,"0,005468","0,036388","0,022080","0,015469",58,"79,405053","0,380695","3,184080","23,545980","4,022121"
941,"0,005465","0,022867","0,021283","0,014902",57,"64,517822","0,373392","2,897739","6,529570","4,193783"
942,"0,005817","0,040417","0,024265","0,014917",59,"85,416140","0,411264","2,313137","24,047136","3,733873"
943,"0,005447","0,021598","0,022370","0,014979",57,"64,394422","0,392459","2,837658","7,809639","3,715754"
944,"0,006375","0,040484","0,022622","0,016155",59,"85,635735","0,383424","2,621412","23,099899","4,245520"
945,"0,005614","0,021388","0,022559","0,015216",59,"64,776583","0,382348","5,480051","6,123543","4,319906"
946,"0,007813","0,038732","0,025712","0,016943",61,"89,199764","0,421503","2,663374","23,565769","3,709555"
947,"0,005396","0,019553","0,023671","0,016414",58,"65,034258","0,408115","3,023624","7,091999","3,667593"
948,"0,005395","0,042075","0,024283","0,017204",59,"88,958310","0,411579","2,271175","23,831606","3,698826"
949,"0,005411","0,022105","0,024966","0,016000",56,"68,482219","0,445830","2,610445","8,084536","3,702164"
950,"0,005441","0,038827","0,023267","0,018084",56,"85,618801","0,415476","2,440453","23,013353","4,571438"
951,"0,005434","0,018558","0,027913","0,017072",54,"68,977633","0,516909","2,084017","5,779743","4,790306"
952,"0,006159","0,038228","0,023569","0,015417",54,"83,374156","0,436471","2,425432","23,445845","4,775763"
953,"0,005905","0,020632","0,021396","0,018252",57,"66,185701","0,375369","2,227783","5,753756","3,767252"
954,"0,008366","0,040620","0,021155","0,017236",58,"87,377311","0,364749","2,278805","24,050474","3,703594"
955,"0,005807","0,042934","0,021796","0,017140",57,"87,676557","0,382392","2,498150","23,080111","4,527807"
956,"0,005738","0,023120","0,025870","0,016869",57,"71,596857","0,453857","2,425671","7,112741","3,995657"
957,"0,005420","0,023910","0,024745","0,016872",59,"70,947449","0,419412","2,325535","6,964922","4,857063"
958,"0,005440","0,043712","0,021844","0,017936",57,"88,931844","0,383226","3,316879","24,287939","3,759861"
959,"0,005489","0,022191","0,023639","0,020116",60,"71,435025","0,393981","2,527952","7,133007","3,950119"
960,"0,005386","0,037168","0,023313","0,014822",61,"80,688977","0,382177","3,316879","24,287939","3,759861"
961,"0,005393","0,021319","0,022692","0,018219",61,"67,623332","0,372001","4,103422","6,087065","3,679276"
962,"0,006007","0,037325","0,023468","0,017856",60,"84,655909","0,391138","2,110004","23,081064","3,623009"
963,"0,005472","0,024790","0,022492","0,017756",61,"70,509223","0,368714","2,280712","5,732536","3,591776"
964,"0,005403","0,038720","0,022867","0,015441",62,"82,430785","0,368819","2,429724","23,769140","3,689289"
965,"0,005693","0,019643","0,024223","0,022450",61,"72,008459","0,397094","2,192020","7,262707","3,821373"
966,"0,005542","0,036565","0,021729","0,017521",60,"81,356592","0,362145","2,439260","23,233414","3,762007"
967,"0,005492","0,021104","0,022148","0,017778",60,"66,521074","0,369126","3,025293","7,971048","3,934383"
968,"0,007780","0,037192","0,023037","0,018079",58,"86,087908","0,397189","2,782106","24,401188","3,639221"
969,"0,006854","0,019781","0,024174","0,017100",59,"67,909298","0,409735","2,317190","5,903959","3,696203"
970,"0,005864","0,039384","0,022559","0,017707",60,"85,514122","0,375979","2,841949","23,436069","3,654480"
971,"0,005413","0,018101","0,022538","0,015098",59,"61,151392","0,382008","2,501011","6,168842","3,888607"
972,"0,005465","0,036533","0,023988","0,015657",59,"81,643385","0,406581","2,938509","23,112059","4,140377"
973,"0,005520","0,020362","0,021799","0,015466",58,"63,147800","0,375852","2,665758","5,883694","3,680468"
974,"0,007779","0,037439","0,024134","0,016675",61,"86,026621","0,395640","2,853394","23,240805","3,722668"
975,"0,005513","0,020228","0,022026","0,018516",60,"66,283653","0,367106","2,603292","5,776882","4,841328"
976,"0,006143","0,044323","0,022064","0,016815",60,"89,345138","0,367735","3,573895","23,456812","3,510475"
977,"0,005947","0,020282","0,022784","0,017281",62,"66,293158","0,367477","2,620935","5,825281","5,984783"
978,"0,005876","0,039547","0,022603","0,016516",57,"84,543003","0,396543","2,588272","24,021149","3,781796"
979,"0,005474","0,035311","0,022770","0,017402",59,"80,957177","0,385931","2,729177","23,511171","3,595114"
980,"0,005751","0,021072","0,023138","0,015930",59,"65,890803","0,392166","2,945423","5,817175","4,144192"
981,"0,005360","0,020495","0,023068","0,017215",61,"66,138303","0,378161","2,604723","5,881786","4,454374"
982,"0,005503","0,036731","0,025085","0,017119",59,"84,439125","0,425174","2,580166","23,699760","3,986359"
983,"0,005441","0,020137","0,023300","0,015193",61,"64,071040","0,381965","3,076553","5,835295","4,055023"
984,"0,005475","0,036319","0,026310","0,014635",60,"82,738089","0,438497","2,580166","23,699760","3,986359"
985,"0,005507","0,021363","0,022771","0,018961",58,"68,601485","0,392605","2,905130","7,993221","5,873203"
986,"0,005386","0,038281","0,022568","0,017380",60,"83,614607","0,376139","2,374887","25,025368","3,922224"
987,"0,006289","0,019558","0,024770","0,015559",59,"66,175648","0,419824","2,076864","5,807877","5,424976"
988,"0,005369","0,036290","0,024498","0,015360",60,"81,516977","0,408303","2,858639","23,420572","3,671408"
989,"0,005381","0,018844","0,021315","0,015814",61,"61,353959","0,349433","2,165079","6,498098","3,861189"
990,"0,005670","0,038883","0,024338","0,017044",59,"85,934840","0,412512","2,243996","23,642778","3,792524"
991,"0,005541","0,018328","0,021679","0,014990",59,"60,537570","0,367442","2,287626","6,913900","3,957033"
992,"0,005407","0,036827","0,022809","0,014954",59,"79,996205","0,386587","2,499819","24,128675","4,248857"
993,"0,006064","0,020241","0,021617","0,015165",61,"63,087573","0,354373","2,401590","5,716324","7,214069"
994,"0,005480","0,039315","0,022401","0,016123",61,"83,319619","0,367237","2,450228","23,540020","3,589392"
995,"0,005433","0,021171","0,023524","0,016056",63,"66,183776","0,373390","2,834082","5,934238","5,349159"
996,"0,005739","0,039188","0,027159","0,015183",65,"87,269264","0,417831","2,885818","23,823023","3,644943"
997,"0,005348","0,019120","0,024466","0,017073",65,"66,006004","0,376395","5,640984","6,461859","3,540754"
998,"0,005716","0,037531","0,026319","0,016608",65,"86,173887","0,404915","2,214193","23,299694","4,034281"
999,"0,005441","0,019481","0,026821","0,016263",67,"68,005583","0,400308","2,189636","5,911827","3,798008"
1000,"0,005880","0,037520","0,025224","0,016519",66,"85,144465","0,382184","2,664328","24,135590","3,709555"
1001,"0,005537","0,022502","0,027675","0,015536",67,"71,249825","0,413059","3,061056","7,800579","3,910065"
1002,"0,005519","0,041517","0,029051","0,016163",71,"92,250127","0,409174","2,437830","23,617983","3,691196"
1003,"0,005407","0,049276","0,026815","0,017381",71,"98,879066","0,377671","3,184795","23,547649","4,438877"
1004,"0,005453","0,024045","0,027375","0,016623",73,"73,495268","0,374998","2,609491","6,802559","3,796816"
1005,"0,005515","0,019492","0,028777","0,018193",75,"71,976735","0,383689","2,945900","7,483482","3,743887"
1006,"0,006076","0,036547","0,030538","0,020981",79,"94,141763","0,386554","2,675533","23,444653","3,643751"
1007,"0,006640","0,019428","0,027864","0,018609",75,"72,540282","0,371520","2,781868","5,864143","4,606962"
1008,"0,005553","0,038598","0,029069","0,016484",74,"89,704317","0,392830","2,088308","23,372412","5,288601"
1009,"0,007647","0,021400","0,027508","0,019336",77,"75,891856","0,357250","3,893375","7,065058","3,783226"
1010,"0,005868","0,038307","0,030530","0,019926",81,"94,632409","0,376918","2,941847","23,963690","3,729820"
