Frame,Captura,Procesamiento,Tracking,Escritura,Cantidad Objetos,Tiempo Total (ms),Tiempo por Objeto Tracking (ms),Preprocess,Inference,Postprocess,FPS
2043,"0,005424","0,019771","0,019785","0,016265",48,"61,245795","0,412185","2,780914","5,831003","3,89266",
2044,"0,00616","0,022223","0,018653","0,016976",49,"64,011792","0,380675","4,020214","5,86319","3,882408",
2045,"0,005995","0,022355","0,021239","0,016984",48,"66,571822","0,442469","2,161264","7,692099","4,159212",
2046,"0,005571","0,021389","0,020822","0,017685",49,"65,467676","0,424939","2,565861","6,581545","4,569769",
2047,"0,006184","0,020522","0,020488","0,017063",49,"64,257058","0,418117","3,046274","5,82552","3,89123",
2048,"0,00699","0,018793","0,01947","0,022276",50,"67,528211","0,389403","2,568483","5,84507","3,918171",
2049,"0,005952","0,018958","0,021076","0,0175",50,"63,486632","0,421519","2,152681","5,8074","3,731012",
2050,"0,006742","0,019922","0,019462","0,018095",47,"64,221694","0,41409","2,337694","7,636309","4,323483",
2051,"0,005904","0,028392","0,018717","0,020863",47,"73,876876","0,398242","3,99518","7,402897","3,58963",
2052,"0,005469","0,019739","0,018845","0,018178",47,"62,231075","0,400962","2,840042","7,976055","3,750563",
2053,"0,007749","0,020905","0,018503","0,01686",46,"64,018343","0,402248","2,413273","5,783081","3,860712",
2054,"0,005563","0,021634","0,018014","0,018674",45,"63,884926","0,400306","2,636909","5,921364","3,826857",
2055,"0,005528","0,021126","0,019553","0,015299",47,"61,506798","0,41602","2,186537","7,027388","3,846645",
2056,"0,005507","0,019799","0,018623","0,017856",45,"61,786369","0,413853","2,55394","5,834818","3,718853",
2057,"0,005743","0,01958","0,019966","0,018762",45,"64,050986","0,443679","2,678633","5,75161","3,537655",
2058,"0,005406","0,019262","0,020238","0,01743",46,"62,335755","0,439957","3,08466","5,812407","3,818989",
2059,"0,005397","0,021332","0,018768","0,017962",46,"63,458429","0,408007","2,259254","5,782604","3,931999",
2060,"0,005377","0,021359","0,019472","0,017934",48,"64,143091","0,405673","2,585888","5,8465","3,645182",
2061,"0,005397","0,021199","0,020025","0,017709",48,"64,330592","0,417194","2,296209","5,778074","3,727436",
2062,"0,009459","0,018795","0,019771","0,017877",47,"65,901941","0,420654","3,52788","5,781412","3,863335",
2063,"0,005474","0,019753","0,020667","0,017638",45,"63,532737","0,459262","2,634287","5,777359","3,760576",
2064,"0,005339","0,019895","0,022215","0,017545",47,"64,99483","0,472653","2,189398","5,683899","3,653526",
2065,"0,005802","0,019782","0,020473","0,016675",46,"62,73255","0,445074","2,713919","8,392572","5,244493",
2066,"0,005806","0,018959","0,019339","0,017279",47,"61,382882","0,411478","2,791405","5,830526","3,841162",
2067,"0,00537","0,01994","0,019399","0,014473",47,"59,181757","0,412751","2,735615","5,790949","3,732443",
2068,"0,005385","0,018597","0,020821","0,017056",48,"61,858815","0,433768","2,293348","7,09939","3,642559",
2069,"0,005393","0,018644","0,019785","0,01729",48,"61,111296","0,412187","2,579927","5,807638","3,686666",
2070,"0,006939","0,018317","0,020311","0,018762",49,"64,328109","0,414502","2,388954","6,341219","3,726482",
2071,"0,005391","0,02122","0,020318","0,016452",47,"63,380967","0,432304","2,605915","5,86319","3,806353",
2072,"0,00618","0,01966","0,019818","0,016088",47,"61,745006","0,42165","2,398252","5,823851","3,978252",
2073,"0,005409","0,017822","0,023296","0,017107",48,"63,634459","0,485329","2,505779","7,520199","3,706694",
2074,"0,007759","0,02337","0,019401","0,017659",49,"68,188554","0,395934","2,681732","5,929232","4,438877",
2075,"0,005774","0,020257","0,019792","0,019567",49,"65,390139","0,403919","3,508091","7,248878","3,700256",
2076,"0,005829","0,019483","0,022738","0,017319",48,"65,368762","0,473716","2,243757","5,889416","3,696203",
2077,"0,006039","0,019944","0,020674","0,017332",48,"63,988917","0,430708","2,310038","5,842924","3,709078",
2078,"0,005672","0,018699","0,020108","0,016724",49,"61,203622","0,41036","2,536535","6,187916","8,338928",
2079,"0,006216","0,019698","0,020514","0,014961",49,"61,389173","0,418644","2,978086","9,763479","4,353762",
2080,"0,005372","0,018906","0,019353","0,016599",49,"60,229112","0,394956","2,688408","5,97167","3,887653",
2081,"0,005349","0,019402","0,01981","0,017932",49,"62,493471","0,404287","2,438307","5,765438","3,679752",
2082,"0,005594","0,023129","0,021946","0,01765",50,"68,31854","0,438916","2,643108","5,779982","3,672838",
2083,"0,005686","0,020448","0,021817","0,018336",49,"66,287448","0,445241","2,435207","5,807161","3,589869",
2084,"0,005569","0,021324","0,020581","0,017513",51,"64,985719","0,403548","2,494812","5,940914","3,574371",
2085,"0,006468","0,019911","0,022745","0,019966",48,"69,089893","0,473862","2,285004","8,140802","5,362988",
2086,"0,006116","0,019403","0,024319","0,018455",49,"68,292139","0,496298","2,399206","6,862164","3,883839",
2087,"0,005462","0,024715","0,022274","0,019237",48,"71,686756","0,464039","2,812624","5,918503","4,66609",
2088,"0,005447","0,024975","0,024114","0,021777",50,"76,312952","0,482284","2,877235","6,027937","3,90625",
2089,"0,005403","0,02094","0,022106","0,018347",50,"66,796442","0,442123","2,829313","6,519318","5,994558",
2090,"0,00543","0,018624","0,020224","0,017566",50,"61,844238","0,404485","2,96855","6,027699","6,17218",
2091,"0,005394","0,018796","0,021364","0,015392",49,"60,945771","0,43601","3,611088","6,793737","4,775286",
2092,"0,005747","0,019067","0,019609","0,017494",49,"61,918035","0,400187","3,365755","6,296873","3,875494",
2093,"0,007336","0,020538","0,020084","0,022592",50,"70,548875","0,401679","2,837658","5,832434","4,667044",
2094,"0,005663","0,022599","0,021949","0,018565",49,"68,775135","0,44793","2,841711","5,882978","3,693342",
2095,"0,006164","0,020352","0,02366","0,019826",50,"70,001653","0,473207","2,577782","5,933762","3,984451",
2096,"0,006351","0,022088","0,021502","0,024118",49,"74,058207","0,438812","2,441645","7,154465","6,414413",
2097,"0,005459","0,020706","0,022071","0,01864",48,"66,876655","0,459812","2,316713","5,824566","3,750563",
2098,"0,005376","0,022912","0,022257","0,01873",50,"69,275072","0,44514","3,610611","9,182453","3,982067",
2099,"0,006827","0,025549","0,020952","0,025641",49,"78,96932","0,427598","3,337622","6,503105","4,620075",
2100,"0,005403","0,023054","0,023813","0,018335",51,"70,605504","0,466926","2,359629","7,451296","6,918907",
2101,"0,005423","0,02203","0,0234","0,019299",47,"70,151455","0,497878","2,532721","6,626844","3,788233",
2102,"0,005538","0,024321","0,022911","0,017809",50,"70,579039","0,458221","3,201246","7,79295","4,240513",
2103,"0,005411","0,018952","0,022426","0,015999",50,"62,786338","0,448513","2,944231","6,186247","4,103661",
2104,"0,005445","0,019209","0,021952","0,018988",50,"65,594256","0,439044","6,651878","6,236076","9,533882",
2105,"0,007008","0,026361","0,021518","0,018085",50,"72,972332","0,43036","3,854036","12,439728","3,79777",
2106,"0,006504","0,026044","0,021085","0,018156",50,"71,788849","0,421698","2,23875","6,76775","4,64201",
2107,"0,005435","0,023261","0,020421","0,016785",49,"65,901888","0,416759","4,638672","8,262873","5,075216",
2108,"0,008904","0,025396","0,020986","0,018326",50,"73,610486","0,41971","3,644228","7,760525","5,014658",
2109,"0,006798","0,02667","0,021455","0,018978",50,"73,902155","0,429109","2,364397","9,549618","4,864931",
2110,"0,006473","0,021956","0,019644","0,017595",48,"65,66824","0,409259","3,176928","8,664131","3,738165",
2111,"0,006472","0,023143","0,024253","0,021175",48,"75,043071","0,505262","2,937555","6,676912","3,847837",
2112,"0,005777","0,02188","0,024374","0,017952",48,"69,983468","0,507789","2,564192","7,334471","6,540298",
2113,"0,007607","0,031077","0,018849","0,019483",46,"77,01611","0,40975","3,903151","8,968353","4,888535",
2114,"0,005451","0,029088","0,020337","0,020967",50,"75,843417","0,406745","2,265453","7,322788","5,202532",
2115,"0,005471","0,024132","0,02457","0,01746",50,"71,633797","0,491396","3,068447","6,81138","3,923416",
2116,"0,005575","0,026548","0,021401","0,020834",51,"74,358507","0,419637","2,773285","6,972551","3,898382",
2117,"0,005694","0,024472","0,023479","0,018986",51,"72,631306","0,460374","3,417969","5,776405","6,767035",
2118,"0,007487","0,023632","0,02594","0,01833",51,"75,389583","0,508625","3,065825","6,563187","3,692865",
2119,"0,006579","0,025364","0,024499","0,020486",51,"76,928694","0,480376","2,266407","6,91247","3,78561",
2120,"0,005542","0,023688","0,021622","0,018251",51,"69,103289","0,42396","2,432108","7,633448","3,858328",
2121,"0,005546","0,022766","0,025447","0,017168",50,"70,926655","0,508936","3,164291","8,0235","3,726244",
2122,"0,005559","0,026106","0,023422","0,017958",51,"73,045753","0,45926","2,599001","7,655859","3,994465",
2123,"0,005553","0,023636","0,020727","0,016805",51,"66,721515","0,406418","2,675533","5,678415","3,674269",
2124,"0,007056","0,024282","0,022501","0,017528",52,"71,366622","0,432708","2,630949","5,884647","4,68564",
2125,"0,005529","0,024495","0,021512","0,016805",50,"68,341505","0,430247","2,31266","6,80542","3,631353",
2126,"0,005555","0,024737","0,020206","0,016463",50,"66,961053","0,404119","2,251148","6,09231","4,454136",
2127,"0,005447","0,021162","0,020292","0,016247",50,"63,148743","0,405846","2,481937","7,10392","3,669024",
2128,"0,007639","0,023675","0,020713","0,016305",50,"68,332034","0,414259","2,504826","7,449865","4,264355",
2129,"0,007406","0,02434","0,021072","0,016277",50,"69,095448","0,421441","3,512859","8,670092","3,697872",
2130,"0,008236","0,025125","0,019917","0,016326",49,"69,603703","0,406469","2,239943","5,73349","4,724264",
2131,"0,005439","0,020579","0,020975","0,017055",50,"64,047808","0,419499","2,862215","5,784035","3,703117",
2132,"0,005629","0,018411","0,020519","0,017638",50,"62,197081","0,410374","2,566576","7,41148","5,26619",
2133,"0,005622","0,022294","0,021835","0,016682",51,"66,433421","0,428144","2,732038","7,45225","4,269361",
2134,"0,005582","0,019079","0,021511","0,017378",51,"63,550746","0,421791","2,573729","9,01556","3,548861",
2135,"0,007454","0,019371","0,020258","0,018114",49,"65,197234","0,413419","2,704144","6,28376","3,799915",
2136,"0,00552","0,019897","0,023737","0,018433",51,"67,586625","0,465429","2,079487","5,849838","5,581141",
2137,"0,006529","0,019906","0,022255","0,018261",51,"66,950611","0,436368","2,77257","6,795168","4,2243",
2138,"0,005401","0,022832","0,02089","0,016528",51,"65,650421","0,409609","2,239466","7,690907","3,996611",
2139,"0,005425","0,018632","0,021762","0,01736",51,"63,180256","0,42671","2,638102","5,851746","3,798962",
2140,"0,00672","0,019473","0,021891","0,016314",51,"64,397657","0,429228","2,948284","5,799294","4,390478",
2141,"0,006525","0,023797","0,025378","0,016198",51,"71,899387","0,497617","2,618313","6,863117","3,722906",
2142,"0,006495","0,021777","0,020802","0,01624",51,"65,314041","0,407879","2,374411","5,878687","4,204512",
2143,"0,005635","0,021282","0,022089","0,017663",51,"66,669944","0,43312","2,68054","5,764484","4,515648",
2144,"0,005436","0,019965","0,021613","0,017809",50,"64,823559","0,432252","2,470493","5,926609","5,705118",
2145,"0,006861","0,020221","0,020749","0,018668",51,"66,497953","0,40684","2,220869","7,278681","4,119873",
2146,"0,006133","0,020265","0,020798","0,018045",51,"65,240774","0,407799","2,358675","6,151199","3,754854",
2147,"0,005415","0,02067","0,021416","0,019523",52,"67,024231","0,411837","2,759933","5,855322","3,488064",
2148,"0,005952","0,020271","0,019976","0,016217",52,"62,415577","0,384152","2,97904","5,756617","3,83544",
2149,"0,005551","0,020346","0,020667","0,016306",52,"62,87065","0,397437","2,739668","9,169817","3,623962",
2150,"0,006255","0,02107","0,021324","0,016608",52,"65,258119","0,41008","2,906322","5,880594","3,806114",
2151,"0,005498","0,01971","0,021665","0,016164",52,"63,036325","0,416628","3,543377","5,729675","4,713297",
2152,"0,005453","0,020386","0,022096","0,016236",52,"64,170264","0,424919","4,068375","5,719185","3,504038",
2153,"0,007801","0,021117","0,020295","0,016128",52,"65,34171","0,390294","2,214432","5,797386","3,531933",
2154,"0,00715","0,02106","0,020223","0,016918",52,"65,350926","0,388904","2,564669","5,73802","8,47578",
2155,"0,005714","0,018558","0,021471","0,015907",51,"61,650745","0,420999","2,815723","7,852316","3,510714",
2156,"0,006112","0,020207","0,021465","0,016273",52,"64,056935","0,412793","3,005743","6,819487","3,863096",
2157,"0,006075","0,021456","0,021421","0,016486",53,"65,437965","0,404177","2,416611","6,023169","3,815413",
2158,"0,00556","0,023068","0,021343","0,017045",52,"67,016189","0,410438","2,672672","5,73945","3,754377",
2159,"0,005604","0,020045","0,020444","0,016706",52,"62,798924","0,393147","2,637386","5,744696","4,372835",
2160,"0,005463","0,02046","0,021091","0,016256",52,"63,270478","0,405594","2,235889","6,855726","3,78561",
2161,"0,005503","0,020795","0,022291","0,015574",51,"64,163119","0,437086","2,984524","7,521868","3,667593",
2162,"0,005443","0,019605","0,021968","0,015935",51,"62,950808","0,430743","2,427101","5,803108","3,730297",
2163,"0,005496","0,022784","0,021725","0,017695",51,"67,700816","0,425983","2,851725","6,393194","3,960609",
2164,"0,005378","0,020399","0,020292","0,015438",50,"61,506798","0,40584","2,404451","5,714655","3,833532",
2165,"0,00674","0,020919","0,019675","0,017179",51,"64,512713","0,385792","2,785683","5,771637","5,000353",
2166,"0,005876","0,018775","0,020209","0,016019",51,"60,879134","0,396252","2,264023","6,988525","4,488468",
2167,"0,005507","0,020554","0,024312","0,01853",52,"68,902756","0,467544","2,610683","6,720543","3,706455",
2168,"0,005769","0,019157","0,023279","0,01786",50,"66,064921","0,465576","3,05438","6,05917","3,755331",
2169,"0,005354","0,019502","0,020192","0,019137",50,"64,185356","0,403839","2,433062","6,628513","5,464792",
2170,"0,005382","0,020581","0,02119","0,015802",51,"62,955433","0,415499","2,553463","6,108046","3,880501",
2171,"0,006869","0,018987","0,023205","0,017285",50,"66,346973","0,464102","2,431631","5,737543","3,714323",
2172,"0,005405","0,02058","0,022211","0,017461",50,"65,657033","0,444214","2,576351","5,804539","3,581524",
2173,"0,005772","0,020967","0,021029","0,015931",50,"63,698942","0,420571","2,892494","9,304047","6,169796",
2174,"0,005516","0,021312","0,021124","0,016406",51,"64,358316","0,414201","3,673553","6,913424","4,725456",
2175,"0,006438","0,020401","0,022876","0,017034",51,"66,74793","0,448545","3,453493","5,942822","4,054546",
2176,"0,006027","0,019853","0,019704","0,01588",51,"61,46422","0,386349","2,557516","5,823851","4,048824",
2177,"0,006201","0,021058","0,018876","0,016366",51,"62,501799","0,370126","2,414227","6,873846","3,896952",
2178,"0,00554","0,021426","0,02173","0,016516",51,"65,211819","0,426074","4,176378","6,212473","3,923893",
2179,"0,005678","0,01955","0,02138","0,016781",51,"63,389191","0,419215","2,843142","5,732536","3,805876",
2180,"0,007442","0,018531","0,019551","0,018622",51,"64,146012","0,383352","2,705097","5,862236","3,587723",
2181,"0,005425","0,020462","0,020643","0,015616",50,"62,146763","0,412862","2,515554","5,773067","3,957748",
2182,"0,005621","0,026367","0,019799","0,015543",51,"67,329276","0,388211","2,807856","6,620169","3,760815",
2183,"0,005565","0,023274","0,019432","0,01572",51,"63,991499","0,381017","4,952669","6,222725","4,425764",
2184,"0,005502","0,02019","0,01948","0,016489",51,"61,660162","0,381959","2,596617","6,932735","3,650188",
2185,"0,005355","0,019801","0,020301","0,016132",50,"61,588415","0,406029","2,808094","6,060123","3,534079",
2186,"0,006469","0,021472","0,019279","0,016607",51,"63,828352","0,378028","2,426863","5,780935","3,691435",
2187,"0,007537","0,020993","0,019","0,016948",51,"64,477006","0,37254","2,394676","5,79524","3,730297",
2188,"0,005482","0,018628","0,020063","0,017993",49,"62,166791","0,409451","2,618313","6,878138","4,098415",
2189,"0,005398","0,018867","0,021109","0,01537",48,"60,743168","0,439764","2,153397","7,604837","3,606558",
2190,"0,00568","0,01982","0,01959","0,016196",49,"61,286504","0,399802","2,482891","7,102728","3,605127",
2191,"0,005437","0,020975","0,021511","0,016348",51,"64,271102","0,421778","3,272295","5,818367","3,724575",
2192,"0,005437","0,025111","0,019476","0,015713",51,"65,737515","0,381885","6,048918","5,796432","4,399061",
2193,"0,005391","0,019397","0,019272","0,018368",51,"62,426712","0,377879","2,538919","5,806446","6,439924",
2194,"0,00553","0,020787","0,019981","0,017291",51,"63,588652","0,391778","8,81958","6,038666","3,796816",
2195,"0,005435","0,019535","0,019664","0,018073",51,"62,707245","0,385569","2,403259","5,779028","3,659248",
2196,"0,005385","0,020659","0,019824","0,016306",50,"62,175008","0,396477","2,279997","5,854607","3,536224",
2197,"0,007005","0,019509","0,020337","0,016155",51,"63,006644","0,398773","2,343416","5,791426","3,686666",
2198,"0,005395","0,020339","0,019142","0,017298",51,"62,173816","0,375334","2,304792","5,843163","4,765987",
2199,"0,006433","0,020187","0,020442","0,015488",51,"62,550707","0,40083","2,219439","5,975008","5,116224",
2200,"0,005476","0,024961","0,020611","0,016187",51,"67,234694","0,404139","2,757072","6,634712","4,683018",
2201,"0,005376","0,02348","0,022371","0,016539",51,"67,765899","0,438637","2,710342","7,020235","3,767967",
